prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9,prob_10,prob_11,prob_12,prob_13,prob_14,prob_15,prob_16,prob_17,prob_18,prob_19,prob_20,prob_21,prob_22,true,pred
1.6060301977205427e-09,3.2186436675629704e-12,0.9999998807907104,1.4813576573051207e-16,1.9382388963674717e-14,1.069644234297229e-10,2.29901764292606e-10,4.871756074725439e-14,1.424791240664438e-14,1.499877111399428e-09,2.0947481596533812e-11,5.1054229203637e-13,1.0432604824472946e-07,6.111460621426035e-14,8.155346374472201e-17,4.155114413271039e-21,3.6203974388727966e-13,2.327565494942424e-13,5.998158220110739e-11,1.2778483783268402e-12,3.951653067946594e-15,3.0159853564235006e-13,3.714272031539017e-16,2,2
2.0212939655372963e-10,2.339211879753833e-10,2.140017274498973e-09,1.1128266663718023e-07,2.5948038162582066e-10,1.2375841684786337e-08,1.7999076673547165e-09,2.4528086228770007e-08,3.1475345333570326e-12,3.8183879951247945e-06,1.0867635680256171e-08,9.66732693896688e-10,3.8694248360116035e-05,9.425717095723485e-09,4.455764155864017e-06,1.4320195029782212e-10,2.023816947360757e-10,8.820692869448976e-07,0.00018080290465150028,0.9997711777687073,6.839462329821799e-10,1.4770408229836107e-09,1.119817794048572e-09,19,19
8.809197606751695e-05,0.02288465015590191,0.0004732194065582007,0.002677137963473797,3.4430988307576627e-05,0.0009075220441445708,0.011821710504591465,0.001633965875953436,0.010683958418667316,0.03423257917165756,0.6267530918121338,4.305131824366981e-06,0.054417431354522705,2.442273626002134e-06,9.291629794461187e-06,0.0007412339327856898,0.00012659117055591196,0.010441870428621769,4.1037510527530685e-05,0.13928571343421936,0.015565278939902782,0.06422289460897446,0.0029516478534787893,19,10
3.624252981060394e-11,2.6084034931983524e-09,1.3423115396982155e-10,2.2141856056978604e-11,9.040969470471005e-14,1.4828208882988747e-08,4.1662017585819555e-11,2.0582353876807957e-10,1.7085082297757601e-15,4.754842630738665e-10,2.534822907129808e-10,3.40277307199488e-12,0.999998927116394,5.750852918873228e-12,1.7887878678291003e-11,5.6499083027090197e-14,3.470936593696905e-10,4.326281555222522e-09,1.2645212654760485e-09,1.0548451427894179e-06,2.7664259771853494e-11,1.67363445324753e-09,1.9405836937380627e-09,12,12
1.0928061788817445e-09,1.502760653693258e-07,4.534400943612127e-07,4.6081249820417725e-06,4.215953097741476e-08,2.937843532890838e-07,1.1127796462062634e-09,3.4786570846101483e-10,2.1866619626109696e-11,2.794739728528839e-08,5.089805910074574e-08,5.766363775361327e-11,0.0002742627402767539,2.2838100854905008e-10,7.448969441270492e-09,1.0211143042226922e-10,0.8962700366973877,9.97105598798953e-05,0.09975175559520721,5.763750777987298e-06,0.0033156266435980797,2.836066414602101e-06,0.0002743404475040734,16,16
1.5328199154396316e-08,3.754925703702838e-09,0.9999986886978149,2.969028148336328e-11,2.3771760115920415e-09,2.8448521316448705e-09,2.842160673477423e-10,3.378403334863833e-09,1.4727529959457364e-11,1.0762033753053402e-07,4.36117447710771e-10,2.0708942827241117e-07,8.377745075449639e-07,1.0675008793592511e-10,2.0286044979250795e-12,5.397410830451123e-15,8.765201897631414e-09,6.101455340967732e-08,3.7203126690421584e-10,1.8504048071577017e-08,4.845405188191876e-10,5.582021067596088e-09,2.3987398872771237e-11,2,2
1.504544707131572e-05,7.848005623145582e-08,7.35804164264664e-08,1.5904898925667155e-12,0.6329044699668884,0.3661300539970398,2.416995936727062e-09,2.2116593278997954e-11,2.361181259402656e-06,4.405419076647377e-06,7.185509730334161e-06,0.0009341200347989798,3.138021398285673e-08,1.3588689853349933e-06,1.2392710857511702e-07,2.434094925618524e-09,3.4144207461395126e-08,4.01959674434238e-08,3.243195223490147e-08,1.3027262824039099e-08,6.265666456783947e-07,5.0746308488669456e-08,3.892262956384229e-09,11,4
6.789214745950289e-10,8.642918325474369e-11,1.0,4.6587818374127857e-14,2.8431157168135046e-12,3.2391971049872126e-11,9.447444562771246e-12,2.1662345250916815e-09,9.767238406954704e-11,4.08438782795173e-10,2.0794093443660122e-12,1.4971791584272864e-09,2.135370280598181e-08,4.676280196402871e-12,4.5525259587510594e-15,2.6996072935561504e-16,1.7241607253026814e-08,5.609062103673068e-09,1.2116693282396285e-12,5.798401758738692e-10,2.2399102572734364e-09,1.2750555056229018e-09,1.7459690377502612e-12,2,2
2.1076434677524958e-06,7.834176358301193e-06,3.1344372928288067e-06,7.518428446928738e-06,2.6361526295204385e-08,3.070341278998967e-07,1.5457753761438653e-05,0.00034996267640963197,8.243682714237366e-07,9.203424997394904e-05,3.0113893444649875e-05,7.789584515194292e-07,0.007471903692930937,7.551037128905591e-08,1.3741412658418994e-05,1.8350061736782664e-07,2.5650349471106892e-06,1.6367932857974665e-06,5.018955926061608e-05,0.9918002486228943,4.049053313792683e-05,3.892766835633665e-05,6.98680232744664e-05,19,19
0.4535670280456543,0.00099416624289006,0.005880002863705158,4.30618274549488e-05,0.04497003182768822,0.04038475453853607,0.00042456365190446377,0.0003960384929087013,0.09860488027334213,0.1643541008234024,0.029144486412405968,0.05195120349526405,0.038192786276340485,0.005414146929979324,9.470499207964167e-05,8.434554911218584e-05,0.0008955512312240899,0.05128872022032738,0.0002566701441537589,0.003746677190065384,0.007958181202411652,0.000590664567425847,0.0007633008062839508,0,0
3.139761702186661e-06,1.3664898688148241e-06,6.531922025487802e-08,3.929196282115299e-06,1.0944410860247444e-05,0.0010791975073516369,8.74386671512184e-07,3.8458361473203695e-07,4.423596600133806e-09,0.0011827006237581372,7.015148730715737e-05,7.996052772796247e-06,0.07513857632875443,8.136062206176575e-07,0.00022187831928022206,7.76912045807876e-09,3.8134115243337874e-07,1.105499109144148e-06,0.921436607837677,0.000350104266544804,7.799788477313996e-07,4.788384444509575e-07,0.0004884022055193782,5,18
0.0006288697477430105,0.00406805332750082,0.03186297416687012,0.0006847212789580226,0.04652933031320572,0.005062417592853308,0.00017329594993498176,0.005726778879761696,2.4912276330724126e-06,0.008111806586384773,0.037377119064331055,0.000775290303863585,0.2348591685295105,0.00011288790119579062,0.006175850052386522,5.700968540622853e-05,0.023903384804725647,0.01679755188524723,0.049690935760736465,0.5071349740028381,0.0020156782120466232,0.0005503175780177116,0.017699170857667923,22,19
0.03338507190346718,0.41895970702171326,0.002292006043717265,0.08293957263231277,0.001157415914349258,0.0003221065562684089,0.0008996105752885342,0.004125496838241816,0.00026060990057885647,0.06280643492937088,0.07202008366584778,0.0010189933236688375,0.04810357466340065,0.00037610874278470874,9.284607358495123e-07,7.29026169210556e-07,0.0017007606802508235,0.006781540345400572,0.0016465005464851856,0.035201381891965866,0.006914097815752029,0.12015742063522339,0.09892991930246353,21,1
3.752321936190128e-05,6.237685368226664e-10,2.2987337615631986e-06,1.7829662746216002e-10,7.774045229780313e-08,0.008053174242377281,4.5613346628670115e-06,1.254541026618483e-09,1.4315755834104493e-05,0.9676024317741394,0.0017537339590489864,0.022137351334095,3.2570841312917764e-07,0.00039075902896001935,9.27926802063439e-09,3.4506793866739827e-08,2.063139381558443e-10,3.567034809748293e-07,3.056663445022423e-06,2.4728423753117568e-09,6.9732064567062935e-09,1.8453314432065326e-09,6.657875917248646e-10,9,9
3.2131318050687696e-08,1.2525637846685263e-17,5.995388923913006e-20,3.964291737088463e-23,2.7704798108023386e-15,3.028007335608818e-19,3.397819813054717e-14,1.5030312785376066e-20,6.551248479434958e-20,0.0004953196621499956,1.2753527075561044e-13,0.9995046854019165,2.557918004419615e-16,8.039955420174882e-15,6.542426121603876e-22,1.7226124845496458e-24,3.479907475455605e-23,3.606763945188706e-22,1.3195839431310427e-17,5.165780285846129e-22,1.3570507833075463e-22,3.7483386030381865e-22,3.603456828632105e-18,0,11
0.04728073254227638,2.8243047722753545e-07,0.003018183633685112,5.444762791739777e-07,0.002202661009505391,0.049652621150016785,1.0478389413037803e-05,2.178992872359231e-05,0.5630702972412109,0.12014009803533554,0.06312061101198196,0.05024120211601257,2.917942765634507e-05,0.03501120209693909,0.013222149573266506,0.05292216315865517,9.726985581437475e-07,1.648743091209326e-05,2.6239818907924928e-05,2.7418946046964265e-06,2.527795231799246e-06,4.292283392715035e-06,2.5333847588626668e-06,15,8
0.0023890691809356213,0.10114169120788574,0.0031572214793413877,3.979166194767458e-06,0.0047667669132351875,0.06468947231769562,9.413406223757192e-05,0.0004846195806749165,0.005657236557453871,0.0025642048567533493,0.0003326443547848612,0.00010902790381805971,0.21025313436985016,8.852197788655758e-05,2.3357011968982988e-07,1.2095249530830188e-06,0.02052486501634121,0.2966373860836029,2.759092785709072e-05,0.0789594054222107,0.20397214591503143,0.0019900084007531404,0.0021554643753916025,17,17
2.0781645293510564e-09,1.1336718230836595e-08,5.656716339785817e-08,1.5102092909557996e-09,1.1804031885276345e-07,2.1652586212894676e-07,5.9951158620785705e-12,1.160061352534214e-10,2.7462617683410295e-12,2.0434194780705184e-08,5.816074288844675e-09,3.401894321797272e-09,0.0010478949407115579,5.111611134367422e-10,1.480012917776108e-10,2.353548400006039e-13,1.4268312042986508e-07,0.9988566637039185,3.6881480980355263e-08,9.383496217196807e-05,6.218588737283426e-07,2.1345554213070272e-09,3.348041843764804e-07,17,17
0.012422517873346806,0.00027565957861952484,0.02842283435165882,7.438058673869818e-05,0.15696170926094055,0.04179318621754646,0.00044383705244399607,7.4207920988556e-05,5.086212695459835e-05,0.11318907886743546,0.025061707943677902,0.040014732629060745,0.11390934139490128,5.391548256739043e-05,0.00014910168829374015,1.6029804100980982e-05,0.0016415013233199716,0.39124488830566406,0.0017683088080957532,0.06938440352678299,0.0020447876304388046,0.00037864467594772577,0.0006244057440198958,4,17
0.10842400044202805,2.8292649858485674e-06,2.746523023233749e-06,1.8452449523920222e-07,1.0361622116761282e-05,0.00011992607323918492,2.1159410607651807e-05,1.1537947102624457e-05,6.538390607602196e-06,0.31598493456840515,0.0002324827655684203,0.5747157335281372,0.000194490363355726,0.00025776762049645185,9.37250035804027e-07,1.0318184706648026e-07,1.0287970297895299e-07,8.342226465174463e-06,6.546242730109952e-07,9.38845971631963e-07,1.986778741525086e-08,1.3610083726689481e-07,3.950985501433024e-06,0,11
0.0036116086412221193,4.966430878994288e-06,7.084016573344343e-08,1.7261844220683997e-07,1.0860870133910794e-05,0.009429641999304295,7.797436410328373e-06,5.331549459697271e-07,0.00030009864713065326,0.36309343576431274,0.6074038147926331,0.015201576054096222,2.952538306999486e-05,5.038344897911884e-05,2.0198217498546e-07,1.082794964801792e-09,3.619428312617856e-08,1.643910218263045e-05,0.0007029710686765611,3.054954618164629e-07,3.2833208933880087e-06,1.1587815862412754e-07,0.00013232875789981335,10,10
0.032428618520498276,4.769874976773281e-06,1.2264998076716438e-05,1.4263029015637585e-06,0.00031724985456094146,0.007284564897418022,3.698463478940539e-05,1.457757934986148e-05,0.00499900383874774,0.38894733786582947,0.002521567977964878,0.42528361082077026,5.8456644183024764e-05,0.13756199181079865,8.555581189284567e-06,1.8867523976950906e-05,2.399006689302041e-06,0.00019800027075689286,0.00023751493426971138,4.773979981109733e-06,5.001706813345663e-05,4.1383732423128095e-06,3.248593202442862e-06,13,11
3.1780526654756613e-08,5.558418797062381e-17,2.97013282024583e-13,2.5040188164439864e-17,0.9997919201850891,5.0812360541385715e-08,3.3126879196579764e-14,8.618358983284238e-14,5.831495903567754e-14,7.67160327086458e-06,4.928215058264129e-10,0.0002004342240979895,8.509261351097308e-11,4.056045277422982e-09,1.2912034108580883e-08,2.0088819496777433e-11,1.1309146842738635e-13,4.86454210246734e-10,1.2527950898899576e-09,3.1038051902937402e-12,3.5813834536879696e-11,2.1337855790211336e-16,8.754412803404013e-14,4,4
4.842740963795222e-06,2.2793106069229907e-08,9.361858701595338e-07,1.3996166892127349e-08,1.0687519989005523e-06,1.9466058802208863e-05,0.00012631274876184762,5.283652626530966e-07,1.7456849299435362e-09,0.9997690320014954,2.0913450498483144e-05,1.2015236734441714e-06,9.467449672229122e-06,1.0872282274476675e-07,9.366520004050471e-09,6.908761207569114e-08,1.807255358698967e-07,3.729062882484868e-06,3.665464464575052e-05,6.118001465438283e-07,4.398852979647927e-06,5.874854878129554e-07,2.2113336939355577e-08,9,9
0.13858753442764282,0.0037215878255665302,0.047515638172626495,9.52735063037835e-05,0.0046560149639844894,0.2303393930196762,0.002148732077330351,0.0037342035211622715,0.002607488539069891,0.17666397988796234,0.02534026838839054,0.007020266260951757,0.05884949490427971,0.0029347047675400972,5.796074037789367e-05,1.7913529518409632e-05,0.003618026850745082,0.2371496707201004,0.005369783844798803,0.005720896180719137,0.036488667130470276,0.004163644276559353,0.0031990024726837873,0,17
0.004155236296355724,7.793044642312452e-05,0.0063610500656068325,0.0007663467549718916,0.00020623879390768707,0.5015193819999695,0.00030422821873798966,1.1395144611014985e-05,5.981667641208332e-07,0.06855341047048569,0.0005648537189699709,7.781036401866004e-05,0.16330178081989288,0.0002889853494707495,1.3686573083759868e-06,7.983071554917842e-07,0.0006513081025332212,0.052191343158483505,0.19929295778274536,0.00040112307760864496,6.697815115330741e-05,0.000715562142431736,0.0004892874276265502,17,5
1.4205817198506446e-15,1.4909082649006145e-11,1.4024436993664846e-12,3.0091649116069374e-13,1.442776524167549e-15,5.268810222640828e-14,1.6197394945408647e-15,4.92551564652507e-15,3.5374376310890814e-19,5.045757648508564e-14,5.994279796513917e-15,3.393639984716192e-18,1.3729599054879138e-11,9.235679988668917e-18,3.848174440912325e-15,1.2427267179047517e-15,0.9999998807907104,1.3593547945264794e-12,1.0063065758458833e-07,2.1937722363522816e-13,4.744721060490065e-09,1.0302351853563874e-11,2.999256398794614e-10,16,16
4.304455160308862e-06,0.00019972764130216092,1.5370997061836533e-05,7.72519069869304e-06,2.7319362061462016e-07,0.0004762412281706929,0.23891158401966095,1.4554410881828517e-05,6.338595426313987e-08,0.7511375546455383,0.008003446273505688,5.657562383021286e-07,0.0004932087031193078,4.344009028045548e-07,1.0222264990034091e-07,1.2036929319947376e-07,1.3620370964417816e-06,9.801412488741335e-06,0.0003388322948012501,0.000311728217639029,2.7041436624131165e-05,2.351016883039847e-05,2.2426114810514264e-05,9,9
0.59754478931427,0.0005394468316808343,0.3160337209701538,2.4150126343158718e-09,0.000627483765129,0.00046536364243365824,0.022994890809059143,4.380300197226461e-06,1.9424065911266553e-08,0.036081463098526,2.3806638637324795e-05,0.0075690834783017635,0.0008625640184618533,0.01717255264520645,8.467572421011482e-09,2.5318868779322656e-07,4.762715252581984e-05,7.195470743681653e-07,3.257810305967723e-07,2.2813388568465598e-05,4.841356258111773e-06,3.8044695429562125e-06,5.234601641035397e-09,0,0
3.2068063872072892e-15,1.9357368880962246e-15,1.0,2.0791252938920886e-18,2.813115531839739e-18,8.77695539944906e-17,2.6834657241700152e-17,3.327981226575595e-15,7.202599654936373e-14,3.305559311549708e-16,3.535959684741166e-16,1.3017996426792139e-16,7.494355830361954e-12,1.836775643279618e-18,1.0080866281055087e-20,3.701051124935618e-22,2.2883005711647753e-13,2.229875491069691e-13,1.5318532948451143e-17,2.3729272263491377e-15,7.382466762472645e-14,3.712895063016225e-14,2.636313947712655e-18,2,2
0.042677465826272964,4.924691552332661e-07,0.0006252629682421684,6.303454824774235e-08,0.07660537958145142,0.7224160432815552,1.6384819900849834e-05,1.1387736265078274e-07,1.1410523256927263e-05,0.12486565858125687,0.019051754847168922,0.009084029123187065,0.0016862647607922554,0.0025699769612401724,3.052109241252765e-05,2.3537660354122636e-07,8.070210100186159e-08,4.4492961023934186e-05,0.0002647977089509368,1.4149322851153556e-05,3.3898017136380076e-05,1.0568140851319185e-06,4.2322923832216475e-07,4,5
6.089925932428741e-07,4.625368490995818e-11,0.9999701976776123,3.6913116470806487e-14,4.685477783539227e-09,1.7796528695157576e-08,8.843705767702659e-10,1.3344527260983341e-08,1.698440314612526e-06,1.830342625908088e-06,1.9549662511053612e-07,2.4548733563278802e-05,1.3852161373506533e-07,5.095653066167216e-12,1.0634311209400948e-09,3.323989139492056e-10,4.94108405746374e-07,9.288054769740484e-09,2.0045886728325968e-08,8.856488875608193e-09,4.80292818849648e-08,6.150166598217766e-08,5.752610193754393e-11,2,2
1.5972343447856474e-08,1.105386338018377e-09,6.015105213919014e-08,2.167224799620726e-08,0.0005538646364584565,4.283388625481166e-05,1.760160239783204e-09,8.110450977483197e-08,4.410696460843688e-11,0.00019739699200727046,1.2833576192861074e-06,3.1606098218617262e-06,0.0015301979146897793,9.730865713208914e-07,3.0117776987026446e-05,3.3997952897379946e-08,3.3950180977626587e-07,0.9505615830421448,0.003547985339537263,0.04352734982967377,2.7987755402136827e-06,8.846995913636135e-10,7.661893164367939e-08,12,17
0.8746493458747864,2.7950133318910275e-09,1.2623144196588498e-10,4.3290898643633113e-10,1.2083663023076952e-05,1.6862441043485887e-06,1.3211335669893742e-07,1.2055627607310271e-08,2.4424323674665516e-10,0.03569197654724121,3.697918145917356e-05,0.08957689255475998,5.776771061505315e-08,3.074562118854374e-05,3.559429972987971e-10,1.1216272355341061e-07,3.4031789972882587e-12,3.3010327804561257e-10,2.9375538446174687e-08,7.377255750729006e-11,1.8042098370862902e-10,1.8700420767459036e-08,9.253685595567163e-10,0,0
5.426345831005541e-11,1.3053974567966975e-10,4.5909118520648384e-12,1.0324332534727976e-11,3.8223357812228187e-10,1.4629709710334282e-07,2.3805878600867414e-13,5.212114377248223e-13,1.765057419883878e-14,4.235657602436049e-09,5.623195242776546e-09,6.102660599083265e-10,6.200955249369144e-05,4.602537968800835e-12,6.4425409451729365e-12,1.4629819924949494e-11,1.6681971359844283e-09,0.9999377727508545,7.480758790201492e-10,1.504777031868798e-07,2.1215809553609688e-08,4.265772804434853e-11,4.548492071876353e-08,17,17
0.00019457143207546324,3.4820059227058664e-05,2.3170978025177646e-08,6.649904094047088e-08,0.9896200299263,0.0009528006776235998,1.4341120504468563e-06,8.232038939404163e-10,6.509592640213668e-05,0.006827615667134523,0.0016378231812268496,0.0006616709288209677,2.554576497004746e-07,1.5163877833401784e-06,4.080416715623869e-08,6.212145109429912e-08,1.0281274498424864e-08,2.415346500583837e-07,2.776252756575559e-07,1.9657613847812172e-07,1.3221016104125738e-07,4.840522933591274e-07,9.029171224028687e-07,4,4
0.007035315036773682,1.2153330999353784e-06,9.053301823769289e-07,8.790985717155309e-09,0.018406325951218605,0.030425330623984337,3.531261427269783e-06,1.8675802238021788e-08,6.457777999457903e-06,0.39709049463272095,0.2191707342863083,0.3230968415737152,0.002336707664653659,3.823613587883301e-05,2.2376377728505759e-07,1.218985890005797e-08,6.992318049015012e-06,0.0008898184169083834,0.0008037995430640876,0.0002459085953887552,0.0003694388724397868,3.0959058676671702e-06,6.866658804938197e-05,5,9
5.3207620531736666e-09,2.9838227700272613e-13,3.3885466047683943e-12,3.2354850169771885e-15,0.9999997615814209,1.5472343761757656e-07,3.1424735995886147e-14,1.0425390612649535e-13,7.443110255737906e-13,9.06308272874412e-09,4.767951589101926e-10,9.975882875323805e-08,6.264572416370129e-09,3.375962356888529e-11,3.8409737196376526e-11,3.029219236561076e-11,1.4558719507729023e-10,4.372786222006653e-08,6.914484956821454e-11,8.731896455893562e-11,2.809803056891269e-09,1.3177824174752384e-13,4.768413094935475e-11,4,4
0.00797984842211008,0.00012404881999827921,0.0008712647249922156,4.907343736704206e-06,0.3841230273246765,0.31422537565231323,6.992194539634511e-05,1.1170751349709462e-05,0.16106602549552917,0.08063776046037674,0.00412710290402174,0.025668619200587273,0.00037952797720208764,0.009427353739738464,0.0009104759665206075,5.711921039619483e-05,0.00018220879428554326,0.008192291483283043,0.00045458957902155817,0.0003201606741640717,0.0010316758416593075,3.0373881600098684e-05,0.00010510831634746864,8,4
6.36880381765792e-10,2.383302162343141e-16,2.838679269943911e-13,1.0624221771435294e-12,1.2938219939861995e-10,1.0062808541988488e-07,3.0905735192180914e-14,5.076662701331003e-11,4.584913351757258e-11,4.890979288241226e-10,6.511697648106662e-13,1.1781929032395055e-07,5.208165843040291e-11,0.9999953508377075,4.434361471794546e-06,1.5758482019290199e-10,9.356646960858011e-15,1.3000599728696383e-11,1.8949362079467846e-09,1.398901688931531e-10,3.6618715872072105e-12,3.2748973753096364e-14,3.094134276321759e-15,13,13
0.0011095607187598944,9.988932288251817e-05,2.433685722280643e-06,2.6479938242118806e-08,0.0225059911608696,0.8172198534011841,2.157026983695687e-06,1.4411405402370292e-07,0.00015055001131258905,0.003691773395985365,0.00040366381290368736,0.00883049052208662,0.0006805629818700254,0.012529490515589714,3.025687647095765e-06,3.000870719915838e-06,0.00017741596093401313,0.06465782970190048,0.003246121574193239,0.0001421324268449098,0.06443673372268677,4.94294217787683e-05,5.773580414825119e-05,5,5
0.45411911606788635,1.6980918644549092e-06,7.364078101090854e-06,7.624684599250031e-07,0.05622861534357071,0.42078062891960144,5.05158823216334e-06,6.931554707989562e-08,4.090399306733161e-05,0.011616175062954426,0.013534842059016228,0.015356837771832943,0.0004387711815070361,0.027660084888339043,2.2148940388433402e-06,3.6457419128055335e-07,3.112181275355397e-06,0.00012695374607574195,8.382419309782563e-07,6.984610809013247e-05,1.8453349639457883e-06,2.0276065697544254e-06,1.8095288396580145e-06,0,0
0.02946152724325657,1.5547708187568787e-07,0.009983348660171032,2.012211908208883e-08,0.37402740120887756,0.07364335656166077,5.2270937885623425e-05,1.9830097244266653e-06,0.00011793972953455523,0.13826517760753632,0.20157861709594727,0.16054362058639526,0.007562858052551746,2.247528755106032e-06,8.748319669393823e-05,4.476448521018028e-05,1.6213110711760237e-06,0.004407308995723724,1.4975961676100269e-05,0.0001871719432529062,1.5697023627581075e-05,6.688389220244062e-08,4.212486999222165e-07,5,4
9.163971981251962e-08,6.523197780550216e-13,1.0832136965177597e-08,2.037062359072639e-12,1.0956688001328985e-08,2.070562004519161e-05,5.054666130099861e-10,1.1868522831193218e-10,0.9999650716781616,6.163023499539122e-06,7.382746389339445e-06,2.901265361288097e-07,3.9877318114278637e-10,2.6464334723641514e-07,1.453234510506718e-08,5.707939454424604e-09,2.5233520134504417e-11,9.644000181774359e-11,5.920841594786452e-10,8.787748306815502e-11,2.8949667107980304e-09,1.2774780365487626e-11,1.8869973639201731e-10,8,8
0.003669103141874075,0.02294333651661873,0.01385097298771143,0.0009440351277589798,6.992332055233419e-05,0.00898556225001812,0.00026871688896790147,0.8286521434783936,0.00014444162661675364,0.004075018689036369,0.00021886274043936282,0.00064814742654562,0.019633179530501366,0.0030577871948480606,0.0005816619377583265,1.4796634786762297e-05,0.003292358247563243,0.007686763070523739,0.0014107620809227228,0.02362736314535141,0.0029579796828329563,0.05187845230102539,0.0013886068481951952,7,7
0.031583819538354874,0.0001797708246158436,0.00021662385552190244,1.0938823606920778e-06,0.510886549949646,0.06528723239898682,2.4202887288993225e-05,4.495489974942757e-06,8.104799780994654e-05,0.038894932717084885,0.003796955570578575,0.07966959476470947,0.0032709678635001183,9.803619468584657e-05,9.983581321648671e-07,2.550160616010544e-06,0.00038863191730342805,0.2601708173751831,5.902105840505101e-05,0.0011997169349342585,0.0034034261479973793,1.764537773851771e-05,0.0007618297822773457,5,4
0.012193434871733189,2.645463428052608e-05,0.0014326556120067835,2.1281399313011207e-05,2.301260974491015e-05,0.007320287171751261,0.0010560204973444343,0.0003891504602506757,0.012584023177623749,0.19632427394390106,0.7543206810951233,3.176700192852877e-05,0.0004088601272087544,0.00019917207828257233,0.00010072029544971883,9.660469913796987e-06,0.00013277238758746535,1.3004976608499419e-05,0.005517622455954552,0.0002756836183834821,0.0012184734223410487,0.00011660805466817692,0.00628430861979723,9,10
0.002386234700679779,1.1826795542901891e-08,1.7110544092702185e-07,2.945497665218788e-11,0.13008548319339752,0.001420212909579277,2.06619247933304e-07,5.207764441905738e-09,0.0018593675922602415,0.001026452169753611,0.00014601624570786953,0.8630139827728271,1.8598224414745346e-05,5.084498297946993e-07,3.8904477150936145e-06,2.265196883399767e-07,3.6871395536763885e-07,5.660970145981992e-07,6.810250283706409e-07,1.8758568103294238e-06,3.3785086998250335e-05,2.2347675709966097e-08,1.3280078974275966e-06,4,11
1.1965126759605482e-05,1.6303465599776246e-05,1.128347207668412e-06,2.9057127903797664e-06,0.00415125722065568,0.5301228761672974,9.440061148779932e-06,3.2953560094028944e-06,5.082674397272058e-05,0.029540961608290672,0.41473618149757385,0.007003028877079487,0.000653633032925427,0.00015190249541774392,0.005028821062296629,0.0016077830223366618,5.694551509805024e-05,0.0002821059606503695,0.0008468632586300373,0.002942663384601474,0.0026750946417450905,8.391397568630055e-05,2.0121768102399074e-05,10,5
2.622753640935116e-07,2.001786015171092e-06,4.387521528315119e-07,1.3364598316911724e-08,5.066631558747758e-10,4.683505139269073e-08,2.091355355560154e-08,1.8948027147303037e-08,2.691224413459148e-12,1.0020175977842882e-06,3.0961172114984947e-07,1.3594719794340904e-09,0.00018080613517668098,2.3749930022631816e-08,4.432735289938705e-10,9.58523746485973e-11,8.835571208010151e-08,2.8244691030465674e-09,2.6033173980977153e-06,1.044077393430598e-07,3.0506231496474356e-07,0.9998118281364441,1.1855456705234246e-07,21,21
1.1304821782687213e-05,0.0003167541872244328,0.00011677437578327954,4.363829248177353e-06,1.838765456341207e-05,0.007868372835218906,0.003836867632344365,1.9755427274503745e-05,2.513966634865028e-08,0.7959495186805725,0.016656139865517616,0.0002697551972232759,0.00712630758062005,2.51480855695263e-06,2.6054731279145926e-06,2.82259748018987e-07,0.00022800386068411171,6.665733963018283e-05,0.15546749532222748,0.00014432340685743839,0.00038729229709133506,0.010797027498483658,0.000709479849319905,10,9
0.9999936819076538,1.8314959271403808e-10,8.905391344054409e-14,1.4450426098766567e-11,6.686945397404997e-08,3.650356347861816e-06,3.4914618418646626e-10,2.200759713355538e-11,3.339430782681868e-15,1.2515347691532952e-07,3.5812284249203685e-09,1.9732696898699942e-07,1.923550901894444e-10,4.4817730326940364e-07,1.4375444736501597e-13,2.1678413020254084e-07,1.4360379205213825e-12,1.342175676155577e-11,3.986912577857993e-09,1.1781828496756214e-13,3.988979424551786e-10,1.5400594293168979e-06,2.0285247006451845e-12,0,0
0.0003809563640970737,0.0001848886749939993,9.513056284049526e-05,4.777310823556036e-05,0.008013353683054447,0.26442277431488037,0.000419306248659268,0.002955556847155094,9.192748257191852e-05,0.4832177460193634,0.004592466168105602,0.06405149400234222,0.005309368949383497,0.07405749708414078,0.047485314309597015,0.00010973127064062282,8.930299372877926e-05,0.02376325987279415,0.00039907629252411425,0.01581598073244095,0.004267092794179916,7.885292143328115e-05,0.00015103930491022766,9,9
0.00022894263383932412,0.4479558765888214,0.00300418259575963,0.0026495540514588356,0.0005750418640673161,0.001631060615181923,0.0011176217813044786,0.0005412941100075841,9.852824587142095e-05,0.01133763138204813,0.06309345364570618,8.141338912537321e-05,0.09599168598651886,4.725160761154257e-05,3.288505922682816e-06,4.554084171104478e-06,0.0009735199273563921,0.0033209885004907846,0.0005756613682024181,0.05761300027370453,0.0023764248471707106,0.3054417371749878,0.0013373024994507432,21,1
0.017446881160140038,4.753404336810263e-09,5.636075002257712e-06,1.633086894881064e-11,0.011201157234609127,0.00017547114111948758,4.114556588774576e-07,6.728892110174911e-09,8.954872100730427e-06,0.0017115179216489196,8.654245175421238e-05,0.9693396091461182,2.601302071525424e-07,2.3353151846094988e-05,2.1322710708204795e-08,2.9665148559843146e-08,1.089944845489299e-08,9.66267776902896e-09,1.669044991103874e-08,7.257579426322991e-09,1.0808942363382812e-07,4.1804870676287464e-09,6.14126838272e-09,11,11
